id,name,PLZ
96,Regensdorf,8105
96,Regensdorf,8106
97,Rümlang,8153
100,Stadel,8175
102,Weiach,8187
111,Bäretswil,8340
111,Bäretswil,8344
111,Bäretswil,8345
111,Bäretswil,8498
112,Bubikon,8608
112,Bubikon,8633
113,Dürnten,8630
113,Dürnten,8632
113,Dürnten,8635
113,Dürnten,8636
114,Fischenthal,8494
114,Fischenthal,8496
114,Fischenthal,8497
115,Gossau (ZH),8614
115,Gossau (ZH),8617
115,Gossau (ZH),8624
115,Gossau (ZH),8625
115,Gossau (ZH),8626
115,Gossau (ZH),8627
117,Hinwil,8342
119,Seegräben,8607
120,Wald (ZH),8637
121,Wetzikon (ZH),8620
121,Wetzikon (ZH),8623
131,Adliswil,8041
135,Kilchberg (ZH),8802
135,Kilchberg (ZH),8803
137,Oberrieden,8942
138,Richterswil,8805
138,Richterswil,8833
141,Thalwil,8136
141,Thalwil,8800
151,Erlenbach (ZH),8703
152,Herrliberg,8704
153,Hombrechtikon,8634
153,Hombrechtikon,8714
154,Küsnacht (ZH),8127
154,Küsnacht (ZH),8700
155,Männedorf,8618
155,Männedorf,8708
156,Meilen,8706
158,Stäfa,8712
158,Stäfa,8713
159,Uetikon am See,8707
160,Zumikon,8126
161,Zollikon,8125
161,Zollikon,8702
172,Fehraltorf,8308
172,Fehraltorf,8320
173,Hittnau,8335
176,Lindau,8310
176,Lindau,8312
176,Lindau,8315
176,Lindau,8317
177,Pfäffikon,8330
177,Pfäffikon,8331
178,Russikon,8322
178,Russikon,8332
180,Weisslingen,8484
180,Weisslingen,8486
181,Wila,8492
181,Wila,8493
182,Wildberg,8488
182,Wildberg,8489
191,Dübendorf,8044
191,Dübendorf,8051
191,Dübendorf,8603
192,Egg,8132
192,Egg,8133
193,Fällanden,8117
193,Fällanden,8118
193,Fällanden,8121
194,Greifensee,8606
195,Maur,8122
195,Maur,8123
195,Maur,8124
198,Uster,8605
198,Uster,8610
198,Uster,8615
198,Uster,8616
199,Volketswil,8307
199,Volketswil,8604
200,Wangen-Brüttisellen,8306
200,Wangen-Brüttisellen,8602
211,Altikon,8479
213,Brütten,8311
214,Dägerlen,8471
215,Dättlikon,8421
216,Dinhard,8474
218,Ellikon an der Thur,8548
219,Elsau,8352
220,Hagenbuch,8500
220,Hagenbuch,8523
221,Hettlingen,8442
223,Neftenbach,8412
223,Neftenbach,8413
224,Pfungen,8422
225,Rickenbach (ZH),8545
226,Schlatt (ZH),8354
226,Schlatt (ZH),8405
226,Schlatt (ZH),8418
227,Seuzach,8472
228,Turbenthal,8363
228,Turbenthal,8495
230,Winterthur,8400
230,Winterthur,8404
230,Winterthur,8406
230,Winterthur,8408
230,Winterthur,8409
230,Winterthur,8482
230,Winterthur,8542
231,Zell (ZH),8483
231,Zell (ZH),8487
241,Aesch (ZH),8904
242,Birmensdorf (ZH),8142
242,Birmensdorf (ZH),8903
243,Dietikon,8953
244,Geroldswil,8951
244,Geroldswil,8954
245,Oberengstringen,8102
246,Oetwil an der Limmat,8955
247,Schlieren,8902
247,Schlieren,8952
249,Unterengstringen,8103
251,Weiningen (ZH),8104
261,Zürich,8001
261,Zürich,8002
261,Zürich,8003
261,Zürich,8004
261,Zürich,8005
261,Zürich,8006
261,Zürich,8008
261,Zürich,8032
261,Zürich,8037
261,Zürich,8038
261,Zürich,8045
261,Zürich,8046
261,Zürich,8047
261,Zürich,8048
261,Zürich,8049
261,Zürich,8050
261,Zürich,8053
261,Zürich,8055
261,Zürich,8057
261,Zürich,8064
30,Andelfingen,8450
30,Andelfingen,8452
30,Andelfingen,8457
292,Stammheim,8468
292,Stammheim,8476
292,Stammheim,8477
292,Stammheim,8525
293,Wädenswil,8804
293,Wädenswil,8820
293,Wädenswil,8824
293,Wädenswil,8825
294,Elgg,8353
294,Elgg,8355
295,Horgen,8810
295,Horgen,8815
295,Horgen,8816
296,Illnau-Effretikon,8314
297,Bauma,8499
298,Wiesendangen,8543
298,Wiesendangen,8544
298,Wiesendangen,8546
301,Aarberg,3250
301,Aarberg,3267
301,Aarberg,3270
301,Aarberg,3273
302,Bargen (BE),3282
302,Bargen (BE),3283
303,Grossaffoltern,3257
303,Grossaffoltern,3262
304,Kallnach,3207
304,Kallnach,3226
305,Kappelen,3252
306,Lyss,2557
306,Lyss,3292
307,Meikirch,3042
307,Meikirch,3045
307,Meikirch,3046
309,Radelfingen,3036
309,Radelfingen,3271
310,Rapperswil (BE),3053
310,Rapperswil (BE),3251
310,Rapperswil (BE),3254
310,Rapperswil (BE),3255
310,Rapperswil (BE),3256
311,Schüpfen,3054
312,Seedorf (BE),3035
312,Seedorf (BE),3266
312,Seedorf (BE),3268
321,Aarwangen,4912
321,Aarwangen,4922
322,Auswil,4938
322,Auswil,4944
323,Bannwil,4913
324,Bleienbach,3368
325,Busswil bei Melchnau,4917
326,Gondiswil,4955
329,Langenthal,4900
329,Langenthal,4916
329,Langenthal,4924
331,Lotzwil,4932
332,Madiswil,4919
332,Madiswil,4934
332,Madiswil,4935
332,Madiswil,4936
333,Melchnau,6146
333,Melchnau,6147
335,Oeschenbach,4943
337,Roggwil (BE),4914
340,Rütschelen,4933
341,Schwarzhäusern,4911
344,Ursenbach,4937
344,Ursenbach,4942
345,Wynau,4923
351,Bern,3004
351,Bern,3005
351,Bern,3006
351,Bern,3007
351,Bern,3008
351,Bern,3010
351,Bern,3011
351,Bern,3012
351,Bern,3013
351,Bern,3014
351,Bern,3015
351,Bern,3018
351,Bern,3019
351,Bern,3020
351,Bern,3027
351,Bern,3032
351,Bern,3037
351,Bern,3048
351,Bern,3063
351,Bern,3072
351,Bern,3073
351,Bern,3084
351,Bern,3097
351,Bern,3172
352,Bolligen,3065
352,Bolligen,3066
352,Bolligen,3326
353,Bremgarten bei Bern,3047
354,Kirchlindach,3038
355,Köniz,3095
355,Köniz,3098
355,Köniz,3144
355,Köniz,3145
355,Köniz,3147
355,Köniz,3173
355,Köniz,3174
356,Muri bei Bern,3074
356,Muri bei Bern,3076
357,Oberbalm,3086
357,Oberbalm,3096
358,Stettlen,3067
359,Vechigen,3068
359,Vechigen,3513
360,Wohlen bei Bern,3033
360,Wohlen bei Bern,3034
360,Wohlen bei Bern,3043
360,Wohlen bei Bern,3044
360,Wohlen bei Bern,3049
361,Zollikofen,3052
371,Biel/Bienne,2502
371,Biel/Bienne,2503
371,Biel/Bienne,2504
371,Biel/Bienne,2505
371,Biel/Bienne,2532
372,Evilard,2533
381,Arch,3296
382,Büetigen,3263
383,Büren an der Aare,3294
385,Diessbach bei Büren,3264
386,Dotzigen,3293
387,Lengnau (BE),2543
388,Leuzigen,3297
390,Meinisberg,2554
391,Oberwil bei Büren,3298
392,Pieterlen,2542
393,Rüti bei Büren,3295
401,Aefligen,3426
402,Alchenstorf,3473
403,Bäriswil,3323
404,Burgdorf,3400
404,Burgdorf,3413
404,Burgdorf,3414
404,Burgdorf,3472
405,Ersigen,3422
405,Ersigen,3423
405,Ersigen,3424
405,Ersigen,3425
406,Hasle bei Burgdorf,3415
406,Hasle bei Burgdorf,3419
406,Hasle bei Burgdorf,3432
406,Hasle bei Burgdorf,3433
407,Heimiswil,3412
407,Heimiswil,3416
407,Heimiswil,3418
408,Hellsau,3429
409,Hindelbank,3324
409,Hindelbank,3325
409,Hindelbank,3421
411,Kernenried,3309
424,Wynigen,3464
424,Wynigen,3474
431,Corgémont,2534
431,Corgémont,2606
431,Corgémont,2608
431,Corgémont,2720
432,Cormoret,2610
432,Cormoret,2612
432,Cormoret,2613
433,Cortébert,2607
433,Cortébert,2723
435,La Ferrière,2333
438,Orvin,2535
441,Renan (BE),2616
442,Romont (BE),2536
442,Romont (BE),2538
442,Romont (BE),2603
443,Saint-Imier,2345
444,Sonceboz-Sombeval,2605
445,Sonvilier,2615
446,Tramelan,2722
449,Sauge,2537
450,Péry-La Heutte,2604
450,Péry-La Heutte,2732
450,Péry-La Heutte,2735
491,Brüttelen,3237
492,Erlach,3232
492,Erlach,3233
492,Erlach,3235
493,Finsterhennen,2577
494,Gals,2525
494,Gals,3238
495,Gampelen,3236
497,Lüscherz,2575
497,Lüscherz,2576
498,Müntschemier,3225
502,Vinelz,3234
533,Bätterkinden,3314
533,Bätterkinden,3315
533,Bätterkinden,4573
538,Fraubrunnen,3306
538,Fraubrunnen,3308
538,Fraubrunnen,3312
538,Fraubrunnen,3313
538,Fraubrunnen,3317
540,Jegenstorf,3303
540,Jegenstorf,3305
543,Mattstetten,3322
544,Moosseedorf,3302
552,Utzenstorf,3427
554,Wiler bei Utzenstorf,3428
556,Zielebach,4564
561,Adelboden,3715
561,Adelboden,3725
562,Aeschi bei Spiez,3702
562,Aeschi bei Spiez,3703
562,Aeschi bei Spiez,3704
562,Aeschi bei Spiez,3711
563,Frutigen,3713
563,Frutigen,3714
563,Frutigen,3716
563,Frutigen,3724
564,Kandergrund,3717
565,Kandersteg,3718
566,Krattigen,3705
567,Reichenbach im Kandertal,3722
567,Reichenbach im Kandertal,3723
571,Beatenberg,3800
571,Beatenberg,3803
572,Bönigen,3806
573,Brienz (BE),3855
574,Brienzwiler,3856
574,Brienzwiler,3860
575,Därligen,3706
575,Därligen,3707
576,Grindelwald,3816
576,Grindelwald,3818
576,Grindelwald,3823
577,Gsteigwiler,3812
577,Gsteigwiler,3814
578,Gündlischwand,3815
579,Habkern,3804
579,Habkern,6197
580,Hofstetten bei Brienz,3858
582,Iseltwald,3807
584,Lauterbrunnen,3801
584,Lauterbrunnen,3822
584,Lauterbrunnen,3824
584,Lauterbrunnen,3825
584,Lauterbrunnen,3826
588,Niederried bei Interlaken,3853
589,Oberried am Brienzersee,3854
590,Ringgenberg (BE),3805
590,Ringgenberg (BE),3852
591,Saxeten,3813
602,Arni (BE),3507
602,Arni (BE),3508
605,Bowil,3531
605,Bowil,3533
605,Bowil,3534
605,Bowil,3538
605,Bowil,3673
606,Brenzikofen,3671
607,Freimettigen,3510
608,Grosshöchstetten,3082
608,Grosshöchstetten,3506
611,Kiesen,3114
611,Kiesen,3629
612,Konolfingen,3503
613,Landiswil,3434
613,Landiswil,3512
614,Linden,3615
614,Linden,3672
615,Mirchel,3532
616,Münsingen,3083
616,Münsingen,3110
616,Münsingen,3111
617,Niederhünigen,3504
619,Oberdiessbach,3674
623,Rubigen,3112
623,Rubigen,3113
627,Worb,3075
627,Worb,3077
627,Worb,3078
662,Ferenbalm,3177
662,Ferenbalm,3205
662,Ferenbalm,3206
663,Frauenkappelen,3202
665,Gurbrü,3208
665,Gurbrü,3210
666,Kriechenwil,3179
668,Mühleberg,3203
668,Mühleberg,3204
669,Münchenwiler,1797
670,Neuenegg,3176
681,Belprahon,2744
687,Corcelles (BE),2747
690,Court,2738
691,Crémines,2746
691,Crémines,4716
692,Eschert,2743
694,Grandval,2745
696,Loveresse,2733
700,Moutier,2740
701,Perrefitte,2742
703,Reconvilier,2710
704,Roches (BE),2762
706,Saicourt,2712
706,Saicourt,2713
708,Schelten,2827
711,Sorvilier,2736
715,Rebévelier,2717
716,Petit-Val,2715
716,Petit-Val,2716
716,Petit-Val,2748
723,La Neuveville,2514
723,La Neuveville,2520
723,La Neuveville,2523
724,Nods,2518
726,Plateau de Diesse,2515
726,Plateau de Diesse,2516
726,Plateau de Diesse,2517
731,Aegerten,2558
732,Bellmund,2562
732,Bellmund,2563
732,Bellmund,2564
733,Brügg,2552
733,Brügg,2555
734,Bühl,3274
735,Epsach,3272
738,Jens,2565
740,Ligerz,2513
742,Mörigen,2572
743,Nidau,2560
746,Safnern,2553
747,Scheuren,2556
756,Twann-Tüscherz,2512
761,Därstetten,3763
761,Därstetten,3764
762,Diemtigen,3753
762,Diemtigen,3754
762,Diemtigen,3755
762,Diemtigen,3756
762,Diemtigen,3757
763,Erlenbach im Simmental,3758
763,Erlenbach im Simmental,3762
766,Oberwil im Simmental,3765
766,Oberwil im Simmental,3766
767,Reutigen,3647
768,Spiez,3645
768,Spiez,3646
768,Spiez,3700
769,Wimmis,3752
770,Stocken-Höfen,3631
770,Stocken-Höfen,3632
782,Guttannen,3864
783,Hasliberg,6083
783,Hasliberg,6084
783,Hasliberg,6085
783,Hasliberg,6086
784,Innertkirchen,3862
784,Innertkirchen,3863
785,Meiringen,3857
791,Boltigen,1657
791,Boltigen,3770
792,Lenk,3773
792,Lenk,3775
793,St. Stephan,3772
794,Zweisimmen,3771
794,Zweisimmen,3776
794,Zweisimmen,3777
841,Gsteig,3784
841,Gsteig,3785
842,Lauenen,3782
843,Saanen,3778
843,Saanen,3780
843,Saanen,3781
843,Saanen,3783
843,Saanen,3792
852,Guggisberg,1738
852,Guggisberg,3150
852,Guggisberg,3156
852,Guggisberg,3157
852,Guggisberg,3158
852,Guggisberg,3159
853,Rüschegg,3099
853,Rüschegg,3152
853,Rüschegg,3153
853,Rüschegg,3154
855,Schwarzenburg,3148
855,Schwarzenburg,3183
861,Belp,3115
861,Belp,3122
861,Belp,3123
861,Belp,3124
861,Belp,3125
863,Burgistein,3664
863,Burgistein,3665
867,Gurzelen,3663
869,Kaufdorf,3126
872,Kirchdorf (BE),3116
877,Niedermuhlern,3087
879,Riggisberg,3128
879,Riggisberg,3132
880,Rüeggisberg,3088
880,Rüeggisberg,3089
880,Rüeggisberg,3155
883,Seftigen,3662
885,Uttigen,3628
889,Thurnen,3127
901,Eggiwil,3536
901,Eggiwil,3537
901,Eggiwil,3550
901,Eggiwil,3618
902,Langnau im Emmental,3535
902,Langnau im Emmental,3543
902,Langnau im Emmental,3551
902,Langnau im Emmental,3552
902,Langnau im Emmental,3553
902,Langnau im Emmental,3555
903,Lauperswil,3436
903,Lauperswil,3438
905,Rüderswil,3437
905,Rüderswil,3439
905,Rüderswil,3453
908,Trub,3556
908,Trub,3557
921,Amsoldingen,3633
922,Blumenstein,3638
923,Buchholterberg,3614
924,Eriz,3616
924,Eriz,3619
925,Fahrni,3612
925,Fahrni,3617
927,Heiligenschwendi,3625
928,Heimberg,3613
928,Heimberg,3627
929,Hilterfingen,3600
929,Hilterfingen,3626
929,Hilterfingen,3652
931,Homberg,3622
932,Horrenbach-Buchen,3623
934,Oberhofen am Thunersee,3653
934,Oberhofen am Thunersee,3654
938,Sigriswil,3655
938,Sigriswil,3656
938,Sigriswil,3657
938,Sigriswil,3658
939,Steffisburg,3624
941,Thierachern,3634
941,Thierachern,3635
941,Thierachern,3636
942,Thun,3603
942,Thun,3604
942,Thun,3608
944,Uetendorf,3661
951,Affoltern im Emmental,3462
951,Affoltern im Emmental,3463
952,Dürrenroth,3465
953,Eriswil,4950
953,Eriswil,4952
954,Huttwil,4953
955,Lützelflüh,3435
955,Lützelflüh,3452
955,Lützelflüh,3454
955,Lützelflüh,3456
956,Rüegsau,3417
957,Sumiswald,3455
957,Sumiswald,3457
957,Sumiswald,4954
971,Attiswil,4536
972,Berken,3376
973,Bettenhausen,3366
975,Farnern,4539
977,Heimenhausen,3372
977,Heimenhausen,3373
979,Herzogenbuchsee,3360
979,Herzogenbuchsee,3363
980,Inkwil,3375
981,Niederbipp,4704
982,Niederönz,3362
982,Niederönz,4556
983,Oberbipp,4538
985,Ochlenberg,3367
985,Ochlenberg,3476
988,Seeberg,3365
988,Seeberg,3475
990,Walliswil bei Niederbipp,3380
991,Walliswil bei Wangen,3377
993,Wangenried,3374
995,Wiedlisbach,4537
1001,Doppleschwand,6110
1001,Doppleschwand,6112
1002,Entlebuch,6105
1002,Entlebuch,6162
1002,Entlebuch,6163
1002,Entlebuch,6166
1002,Entlebuch,6170
1004,Flühli,6173
1004,Flühli,6174
1004,Flühli,6192
1007,Romoos,6113
1007,Romoos,6167
1009,Werthenstein,6106
1010,Escholzmatt-Marbach,6182
1010,Escholzmatt-Marbach,6196
1021,Aesch (LU),6287
1023,Ballwil,6034
1023,Ballwil,6274
1023,Ballwil,6275
1024,Emmen,6020
1024,Emmen,6023
1024,Emmen,6032
1024,Emmen,6206
1025,Ermensee,6294
1026,Eschenbach (LU),6026
1030,Hitzkirch,6284
1030,Hitzkirch,6285
1030,Hitzkirch,6286
1030,Hitzkirch,6288
1030,Hitzkirch,6289
1030,Hitzkirch,6295
1031,Hochdorf,6280
1031,Hochdorf,6283
1032,Hohenrain,6276
1032,Hohenrain,6277
1033,Inwil,6038
1039,Römerswil,6027
1039,Römerswil,6028
1051,Adligenswil,6030
1051,Adligenswil,6043
1052,Buchrain,6033
1052,Buchrain,6035
1053,Dierikon,6036
1053,Dierikon,6037
1054,Ebikon,6004
1054,Ebikon,6006
1056,Greppen,6353
1056,Greppen,6404
1058,Horw,6005
1058,Horw,6047
1058,Horw,6048
1058,Horw,6052
1059,Kriens,6010
1059,Kriens,6012
1059,Kriens,6013
1061,Luzern,6003
1061,Luzern,6014
1061,Luzern,6015
1061,Luzern,6016
1061,Luzern,6365
1062,Malters,6019
1062,Malters,6102
1063,Meggen,6045
1064,Meierskappel,6344
1065,Root,6039
1065,Root,6044
1066,Schwarzenberg,6103
1068,Vitznau,6354
1068,Vitznau,6356
1081,Beromünster,6025
1081,Beromünster,6215
1081,Beromünster,6221
1081,Beromünster,6222
1082,Büron,6233
1083,Buttisholz,6018
1083,Buttisholz,6022
1084,Eich,6205
1084,Eich,6214
1085,Geuensee,6232
1088,Hildisrieden,6024
1089,Knutwil,6212
1089,Knutwil,6213
1091,Mauensee,6210
1091,Mauensee,6216
1091,Mauensee,6242
1093,Neuenkirch,6203
1093,Neuenkirch,6204
1093,Neuenkirch,6207
1095,Oberkirch,6208
1097,Rickenbach (LU),5735
1098,Ruswil,6017
1100,Schlierbach,6231
1104,Triengen,6234
1104,Triengen,6235
1104,Triengen,6236
1107,Wolhusen,6114
1107,Wolhusen,6122
1121,Alberswil,6248
1123,Altishofen,6144
1123,Altishofen,6244
1123,Altishofen,6245
1123,Altishofen,6246
1123,Altishofen,6247
1123,Altishofen,6263
1125,Dagmersellen,6211
1125,Dagmersellen,6252
1125,Dagmersellen,6253
1125,Dagmersellen,6260
1127,Egolzwil,6243
1128,Ettiswil,6217
1128,Ettiswil,6218
1129,Fischbach,6145
1129,Fischbach,6152
1129,Fischbach,6153
1132,Hergiswil bei Willisau,6125
1132,Hergiswil bei Willisau,6130
1132,Hergiswil bei Willisau,6132
1132,Hergiswil bei Willisau,6133
1132,Hergiswil bei Willisau,6156
1135,Luthern,6154
1136,Menznau,6123
1139,Pfaffnau,4915
1139,Pfaffnau,6264
1139,Pfaffnau,6265
1140,Reiden,6262
1143,Schötz,6143
1147,Wikon,4806
1151,Willisau,6126
1151,Willisau,6142
1201,Altdorf (UR),6460
1202,Andermatt,6490
1203,Attinghausen,6390
1203,Attinghausen,6468
1205,Bürglen (UR),6436
1205,Bürglen (UR),6463
1205,Bürglen (UR),6464
1205,Bürglen (UR),6469
1206,Erstfeld,6472
1207,Flüelen,6454
1208,Göschenen,6487
1209,Gurtnellen,6473
1209,Gurtnellen,6474
1209,Gurtnellen,6476
1209,Gurtnellen,6482
1210,Hospental,6493
1211,Isenthal,6461
1212,Realp,6491
1213,Schattdorf,6467
1214,Seedorf (UR),6462
1214,Seedorf (UR),6466
1215,Seelisberg,6377
1215,Seelisberg,6441
1216,Silenen,6475
1217,Sisikon,6452
1218,Spiringen,8751
1219,Unterschächen,6465
1220,Wassen,6484
1220,Wassen,6485
1301,Einsiedeln,8836
1301,Einsiedeln,8840
1301,Einsiedeln,8841
1301,Einsiedeln,8844
1301,Einsiedeln,8846
1301,Einsiedeln,8847
1311,Gersau,6410
1311,Gersau,6442
1321,Feusisberg,8832
1321,Feusisberg,8834
1321,Feusisberg,8835
1322,Freienbach,8640
1322,Freienbach,8806
1322,Freienbach,8807
1322,Freienbach,8808
1331,Küssnacht (SZ),6402
1331,Küssnacht (SZ),6403
1331,Küssnacht (SZ),6405
1341,Altendorf,8852
1342,Galgenen,8853
1342,Galgenen,8854
1343,Innerthal,8858
1345,Reichenburg,8864
1346,Schübelbach,8855
1346,Schübelbach,8862
1346,Schübelbach,8863
1347,Tuggen,8730
1347,Tuggen,8856
1348,Vorderthal,8857
1361,Alpthal,6430
1361,Alpthal,8843
1361,Alpthal,8849
1362,Arth,6318
1362,Arth,6414
1362,Arth,6415
1362,Arth,6416
1363,Illgau,6434
1364,Ingenbohl,6423
1364,Ingenbohl,6440
1365,Lauerz,6424
1366,Morschach,6433
1366,Morschach,6443
1367,Muotathal,8750
1368,Oberiberg,8842
1370,Rothenthurm,6418
1371,Sattel,6315
1371,Sattel,6417
1371,Sattel,6422
1372,Schwyz,6432
1372,Schwyz,6438
1375,Unteriberg,8845
1401,Alpnach,6053
1401,Alpnach,6055
1401,Alpnach,6064
1402,Engelberg,6388
1403,Giswil,6074
1404,Kerns,6066
1404,Kerns,6067
1404,Kerns,6068
1405,Lungern,6078
1406,Sachseln,6072
1406,Sachseln,6073
1407,Sarnen,6056
1407,Sarnen,6060
1407,Sarnen,6062
1407,Sarnen,6063
1501,Beckenried,6375
1501,Beckenried,6376
1502,Buochs,6374
1503,Dallenwil,6383
1505,Ennetbürgen,6363
1505,Ennetbürgen,6373
1506,Ennetmoos,6362
1506,Ennetmoos,6370
1506,Ennetmoos,6372
1508,Oberdorf (NW),6382
1511,Wolfenschiessen,6386
1511,Wolfenschiessen,6387
1630,Glarus Nord,8752
1630,Glarus Nord,8753
1630,Glarus Nord,8754
1630,Glarus Nord,8757
1630,Glarus Nord,8758
1630,Glarus Nord,8865
1630,Glarus Nord,8866
1630,Glarus Nord,8867
1630,Glarus Nord,8868
1630,Glarus Nord,8872
1630,Glarus Nord,8874
1631,Glarus Süd,8755
1631,Glarus Süd,8756
1631,Glarus Süd,8762
1631,Glarus Süd,8765
1631,Glarus Süd,8766
1631,Glarus Süd,8767
1631,Glarus Süd,8772
1631,Glarus Süd,8773
1631,Glarus Süd,8774
1631,Glarus Süd,8775
1631,Glarus Süd,8777
1631,Glarus Süd,8782
1631,Glarus Süd,8783
1631,Glarus Süd,8784
1701,Baar,6300
1701,Baar,6312
1701,Baar,6314
1701,Baar,6319
1701,Baar,6345
1702,Cham,6330
1702,Cham,6331
1702,Cham,6332
1703,Hünenberg,5642
1703,Hünenberg,6333
1704,Menzingen,6313
1707,Risch,6343
1711,Zug,6317
2008,Châtillon (FR),1473
2011,Cugy (FR),1482
2011,Cugy (FR),1483
2016,Fétigny,1532
2022,Gletterens,1544
2025,Lully (FR),1470
2027,Ménières,1533
2029,Montagny (FR),1562
2029,Montagny (FR),1774
2029,Montagny (FR),1775
2029,Montagny (FR),1776
2035,Nuvilly,1485
2038,Prévondavaux,1410
2041,Saint-Aubin (FR),1566
2043,Sévaz,1541
2044,Surpierre,1525
2044,Surpierre,1527
2044,Surpierre,1528
2044,Surpierre,1529
2044,Surpierre,1534
2045,Vallon,1565
2050,Les Montets,1484
2051,Delley-Portalban,1567
2051,Delley-Portalban,1568
2053,Belmont-Broye,1563
2053,Belmont-Broye,1564
2053,Belmont-Broye,1580
2053,Belmont-Broye,1772
2053,Belmont-Broye,1773
2054,Estavayer,1475
2054,Estavayer,1486
2054,Estavayer,1489
2054,Estavayer,1542
2055,Cheyres-Châbles,1468
2055,Cheyres-Châbles,1474
2061,Auboranges,1673
2063,Billens-Hennens,1681
2066,Chapelle (Glâne),1608
2067,Le Châtelard,1689
2068,Châtonnaye,1553
2072,Ecublens (FR),1085
2079,Grangettes,1686
2086,Massonnens,1692
2087,Mézières (FR),1680
2087,Mézières (FR),1684
2089,Montet (Glâne),1674
2097,Rue,1675
2099,Siviriez,1676
2099,Siviriez,1677
2099,Siviriez,1678
2099,Siviriez,1679
2102,Ursy,1670
2113,Vuisternens-devant-Romont,1685
2113,Vuisternens-devant-Romont,1687
2113,Vuisternens-devant-Romont,1688
2113,Vuisternens-devant-Romont,1697
2114,Villorsonnens,1690
2114,Villorsonnens,1694
2115,Torny,1748
2115,Torny,1749
2117,Villaz,1691
2121,Haut-Intyamon,1669
2122,Pont-en-Ogoz,1643
2122,Pont-en-Ogoz,1644
2122,Pont-en-Ogoz,1645
2123,Botterens,1652
2124,Broc,1636
2124,Broc,1653
2125,Bulle,1630
2125,Bulle,1635
2125,Bulle,1661
2129,Corbières,1646
2129,Corbières,1647
2129,Corbières,1651
2131,Echarlens,1628
2134,Grandvillard,1666
2135,Gruyères,1663
2137,Hauteville,1634
2137,Hauteville,1648
2138,Jaun,1637
2138,Jaun,1656
2138,Jaun,1716
2140,Marsens,1633
2143,Morlon,1638
2147,Pont-la-Ville,1649
2148,Riaz,1632
2149,La Roche,1733
2152,Sâles,1625
2152,Sâles,1626
2152,Sâles,1627
2153,Sorens,1642
2162,Bas-Intyamon,1665
2162,Bas-Intyamon,1667
2163,Val-de-Charmey,1654
2173,Autigny,1742
2173,Autigny,1745
2174,Avry,1754
2175,Belfaux,1720
2175,Belfaux,1782
2177,Chénens,1744
2183,Corminboeuf,1753
2186,Cottens (FR),1741
2194,Ferpicloz,1724
2196,Fribourg,1700
2196,Fribourg,1722
2197,Givisiez,1762
2198,Granges-Paccot,1763
2206,Marly,1723
2206,Marly,1725
2211,Neyruz (FR),1740
2220,Le Mouret,1734
2228,Villars-sur-Glâne,1752
2233,Hauterive (FR),1730
2234,La Brillaz,1756
2236,Gibloux,1695
2236,Gibloux,1696
2236,Gibloux,1726
2236,Gibloux,1727
2236,Gibloux,1728
2237,Prez,1746
2237,Prez,1747
2237,Prez,1757
2238,Bois-d'Amont,1731
2238,Bois-d'Amont,1732
2250,Courgevaux,1796
2250,Courgevaux,3280
2254,Courtepin,1583
2254,Courtepin,1783
2254,Courtepin,1784
2254,Courtepin,1791
2254,Courtepin,1795
2254,Courtepin,3212
2257,Cressier (FR),1785
2258,Fräschels,3284
2262,Gurmels,1792
2262,Gurmels,3213
2272,Misery-Courtion,1721
2274,Muntelier,3286
2275,Murten,1595
2275,Murten,1793
2275,Murten,1794
2275,Murten,3215
2275,Murten,3285
2276,Ried bei Kerzers,3216
2278,Ulmiz,3214
2284,Mont-Vully,1786
2284,Mont-Vully,1787
2284,Mont-Vully,1788
2284,Mont-Vully,1789
2292,Brünisried,1719
2293,Düdingen,3186
2294,Giffers,1735
2295,Bösingen,3178
2295,Bösingen,3184
2295,Bösingen,3185
2296,Heitenried,1714
2300,Plasselb,1737
2301,Rechthalten,1718
2303,St. Silvester,1736
2304,St. Ursen,1715
2304,St. Ursen,1717
2305,Schmitten (FR),1712
2305,Schmitten (FR),1713
2305,Schmitten (FR),3182
2309,Wünnewil-Flamatt,3175
2321,Attalens,1616
2321,Attalens,1617
2321,Attalens,1808
2323,Bossonnens,1615
2325,Châtel-Saint-Denis,1618
2325,Châtel-Saint-Denis,1619
2328,Granges (Veveyse),1614
2335,Saint-Martin (FR),1609
2336,Semsales,1623
2337,Le Flon,1699
2338,La Verrerie,1611
2338,La Verrerie,1624
2401,Egerkingen,4622
2402,Härkingen,4624
2403,Kestenholz,4703
2404,Neuendorf,4623
2405,Niederbuchsiten,4626
2406,Oberbuchsiten,4625
2406,Oberbuchsiten,4718
2407,Oensingen,4702
2407,Oensingen,4710
2408,Wolfwil,4628
2421,Aedermannsdorf,4714
2421,Aedermannsdorf,4717
2421,Aedermannsdorf,4719
2424,Herbetswil,4715
2425,Holderbank (SO),4438
2426,Laupersdorf,4712
2427,Matzendorf,4713
2428,Mümliswil-Ramiswil,4229
2428,Mümliswil-Ramiswil,4418
2445,Biezwil,4585
2455,Lüterkofen-Ichertswil,4571
2456,Lüterswil-Gächliwil,4584
2457,Messen,3307
2457,Messen,4588
2461,Schnottwil,3253
2464,Lüsslingen-Nennigkofen,4574
2465,Buchegg,4576
2465,Buchegg,4577
2465,Buchegg,4578
2465,Buchegg,4579
2465,Buchegg,4581
2465,Buchegg,4582
2465,Buchegg,4583
2465,Buchegg,4586
2465,Buchegg,4587
